date,code,rank,brand,product,price,star,review
20260410,104557041,1,오뚜기, 오뚜기 참깨라면 110 g ,1000,4.9,643
20260410,613602085,2,닥터블릿, 닥터블릿 푸응 7days 팻버닝 21캡슐 ,5000,4.6,883
20260410,600000145,3,대웅제약, 대웅제약 rTG 오메가3 30캡슐 30일분 ,5000,4.8,2320
20260410,600000131,4,대웅제약, 대웅제약 바나바잎 추출물 30정 (30일분) ,3000,4.8,1350
20260410,032627034,5,자연관, 자연관 이지슬로 엑스트라버진 올리브오일＆레몬 4병 ,5000,4.7,315
20260410,600000144,6,대웅제약, 대웅제약 코엔자임 Q10 30캡슐 30일분 ,5000,4.8,1928
20260410,982725198,7,미니, 미니 초코룹스 쿠키 40 g ,1000,4.8,636
20260410,600000148,8,대웅제약, 대웅제약 칼슘 마그네슘 비타민D 60정 30일분 ,5000,4.8,1071
20260410,972080008,9,코코넛칩, 코코넛칩 50 g ,1500,4.7,1247
20260410,600000126,10,대웅제약, 대웅제약 루테인 30정 30일분 ,3000,4.8,1407
20260410,965923434,11,홀베리, 홀베리 유기농 레몬즙 10포 ,5000,4.8,71
20260410,985472642,12,안국약품, 안국약품 콜린 미오이노시톨 4000 10포 ,5000,4.8,409
20260410,100308732,13,실카, 실카 초콜릿 위드 아몬드 38 g  ,500,4.8,568
20260410,600000135,14,대웅제약, 대웅제약 멀티비타민 미네랄 30정 30일분 ,5000,4.8,1212
20260410,600000136,15,대웅제약, 대웅제약 녹차카테킨 30정 30일분 ,5000,4.8,1118
20260410,919157053,16,휴럼, 휴럼 하루한포 6년근 고려홍삼 5포 5일분 ,2000,,0
20260410,610910677,17,동국제약, 동국제약 이너케어＆유산균 30캡슐 ,5000,4.8,739
20260410,600651649,18,유한양행, 유한양행 장건강 생유산균 30캡슐 30일분 ,5000,4.9,23
20260410,600000132,19,대웅제약, 대웅제약 비타민D 4000IU 30정 30일분 ,3000,4.8,843
20260410,600000134,20,대웅제약, 대웅제약 밀크씨슬 30정 30일분 ,5000,4.8,1211
20260410,613602130,21,오브맘, 오브맘 비타민D＆아연 하루구미 30일분 ,5000,4.8,375
20260410,190616329,22,코스모스, 코스모스 두부 과자 110g ,1000,4.7,1729
20260410,600000127,23,대웅제약, 대웅제약 비타민C 30정 30일분 ,5000,4.8,705
20260410,600651654,24,유한양행, 유한양행 산뜻해질 생유산균 20캡슐 20일분 ,5000,4.8,36
20260410,002901705,25,멜로, 멜로 빅 머쉬멜로우 100g ,1000,4.9,471
20260410,600000204,26,대웅제약, 대웅제약 마그네슘 샷 25ml x 5병 5일분 ,5000,4.9,215
20260410,600000129,27,대웅제약, 대웅제약 비타민B 30정 30일분 ,3000,4.8,855
20260410,928300326,28,일리, 일리 클래식 로스트 12개입 ,3000,4.8,646
20260410,610910968,29,동국, 동국 맛있는 센시안 브이캔디 20정 20일분 ,3000,,0
20260410,100308740,30,실카, 실카 초콜릿 위드 크리스피 36g ,500,4.8,600
20260410,106201275,31,롯데, 롯데 초코필드 빼빼로 53 g ,1500,4.9,419
20260410,120420584,32,청우, 청우 쫀득 초코칩 커피 맛 90 g ,1500,4.7,1158
20260410,126800650,33,동아, 동아 이브로 칠리콘 스낵 75 g ,1000,4.7,828
20260410,033801904,34,호올스, 호올스 XS 레몬민트 향 캔디 15 g ,1000,4.8,689
