date,code,rank,brand,product,price,star,review
20260323,104515136,1,오뚜기, 오뚜기 맛있는 공깃밥 200 g ,1000,4.9,225
20260323,600000145,2,대웅제약, 대웅제약 rTG 오메가3 30캡슐 30일분 ,5000,4.8,2055
20260323,600000128,3,대웅제약, 대웅제약 마그네슘 30정 30일분 ,3000,4.8,1226
20260323,982725198,4,미니, 미니 초코룹스 쿠키 40 g ,1000,4.8,487
20260323,600000144,5,대웅제약, 대웅제약 코엔자임 Q10 30캡슐 30일분 ,5000,4.8,1688
20260323,002901705,6,멜로, 멜로 빅 머쉬멜로우 100g ,1000,4.9,416
20260323,600000131,7,대웅제약, 대웅제약 바나바잎 추출물 30정 (30일분) ,3000,4.8,1210
20260323,032627034,8,자연관, 자연관 이지슬로 엑스트라버진 올리브오일＆레몬 4병 ,5000,4.6,249
20260323,613602151,9,[한정수량], [한정수량] 닥터블릿 푸응 7Days 팻버닝 21캡슐 ,5000,4.6,180
20260323,600000148,10,대웅제약, 대웅제약 칼슘 마그네슘 비타민D 60정 30일분 ,5000,4.8,947
20260323,600000135,11,대웅제약, 대웅제약 멀티비타민 미네랄 30정 30일분 ,5000,4.8,1054
20260323,610910677,12,동국제약, 동국제약 이너케어＆유산균 30캡슐 ,5000,4.8,615
20260323,613602130,13,오브맘, 오브맘 비타민D＆아연 하루구미 30일분 ,5000,4.8,283
20260323,600000126,14,대웅제약, 대웅제약 루테인 30정 30일분 ,3000,4.8,1273
20260323,985472642,15,안국약품, 안국약품 콜린 미오이노시톨 4000 10포 ,5000,4.8,339
20260323,030086178,16,홀베리, 홀베리 레몬 비타C 500 10포 ,1000,,0
20260323,600000136,17,대웅제약, 대웅제약 녹차카테킨 30정 30일분 ,5000,4.8,1012
20260323,600000134,18,대웅제약, 대웅제약 밀크씨슬 30정 30일분 ,5000,4.8,1087
20260323,613602124,19,자연관, 자연관 이뮨멀티비타민미네랄 4병 ,5000,4.8,638
20260323,190616329,20,코스모스, 코스모스 두부 과자 110g ,1000,4.7,1631
20260323,947020016,21,청해, 청해 오찡어 소면 30 g ,2000,4.7,558
20260323,104502799,22,진라면, 진라면 스프 5g 10개입 매운맛 ,3000,4.9,295
20260323,965923433,23,홀베리, 홀베리 유기농 레몬자몽즙 10포 ,5000,4.7,36
20260323,613602085,24,닥터블릿, 닥터블릿 푸응 7days 팻버닝 21캡슐 ,5000,4.6,799
20260323,600000127,25,대웅제약, 대웅제약 비타민C 30정 30일분 ,5000,4.8,599
20260323,289600582,26,추억의, 추억의 어포 튀각 32 g ,1000,4.8,999
20260323,286314184,27,영진, 영진 비타민D 1000IU 아연 츄어블 12정 ,1000,,0
20260323,600000132,28,대웅제약, 대웅제약 비타민D 4000IU 30정 30일분 ,3000,4.8,755
20260323,120420584,29,청우, 청우 쫀득 초코칩 커피 맛 90 g ,1500,4.7,1079
20260323,033801971,30,호올스, 호올스 XS 멘토립터스 멘톨 향 캔디 15 g ,1000,4.8,530
20260323,600000129,31,대웅제약, 대웅제약 비타민B 30정 30일분 ,3000,4.8,773
20260323,100308740,32,실카, 실카 초콜릿 위드 크리스피 36g ,500,4.8,537
20260323,106201275,33,롯데, 롯데 초코필드 빼빼로 53 g ,1500,4.9,361
20260323,600000204,34,대웅제약, 대웅제약 마그네슘 샷 25ml x 5병 5일분 ,5000,4.9,168
20260323,277534494,35,게리, 게리 치즈 크래커 72 g ,1000,4.8,680
20260323,600000133,36,대웅제약, 대웅제약 철분 30정 30일분 ,3000,4.8,694
20260323,531910960,37,포테이토, 포테이토 크리스프 사워크림 75g ,1000,4.8,934
20260323,286314181,38,영진, 영진 비타민C 츄어블 12정 ,1000,,0
20260323,972080008,39,코코넛칩, 코코넛칩 50 g ,1500,4.7,1158
