date,code,rank,brand,product,price,star,review
20260412,82081965637,1,종근당건강,"종근당건강 프로메가 오메가3 트리플, 60정, 1개",9570,5,128712
20260412,3000235591,2,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17900,5,271834
20260412,3549112936,3,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 1개",14200,5,173893
20260412,4637889550,4,락토핏,"락토핏 정품 골드 80포, 160g, 1개",18500,5,211481
20260412,3350139303,5,세노비스,"세노비스 정품 마그네슘, 90정, 1개",15190,5,28996
20260412,70393847331,6,나우푸드,"나우푸드 마그네슘 글리시네이트 타블렛, 180정, 1개",22490,5,10748
20260412,85873889893,7,덴프스,"덴프스 정품 덴마크 유산균이야기, 30정, 2개",24900,5,64368
20260412,4437221243,8,종근당건강,"종근당건강 정품 비타민D 2000IU, 90정, 1개",10980,5,44423
20260412,85387691552,9,메가도스,"메가도스 비타민C 3000mg, 180g, 1개",17900,5,55743
20260412,4765824657,10,스포츠리서치,"스포츠리서치 1040mg 오메가-3 피쉬 오일 트리플 스트렝스 소프트젤, 180정, 1개",52640,5,74473
20260412,4551861290,11,박카스,"박카스 에프액, 120ml, 20개",14220,5,101257
20260412,4442233327,12,동화약품,"동화약품 부채표 까스활 소화제, 75ml, 20개",15300,5,76495
20260412,91597791472,13,종근당건강,"종근당건강 알티지 오메가3 듀얼, 60정, 3개",29490,5,112394
20260412,94785767709,14,최신상,"최신상 종근당 락토핏 골드 생유산균 5개월분, 100g, 3개",27390,5,211481
20260412,4102497417,15,종근당,"종근당 정품 활력 비타민B 플러스, 60정, 1개",14360,5,38594
20260412,90822727624,16,WHOLELIFE,"WHOLELIFE 유기농 레몬즙 14p, 280g, 1개",4700,4.5,15413
20260412,93308703427,17,식물성,"식물성 멜라토닌 1일 2mg 함유 멜라 테아닌 나잇 식약청인증 HACCP 자주가게, 1개, 60정",13300,5,28656
20260412,86785625496,18,뉴케어,"뉴케어 구수한맛 미니 완전균형영양식, 150ml, 24개",31890,5,9179
20260412,3000177635,19,바이탈프로그램,"바이탈프로그램 정품 비타민C 1000mg, 600정, 1개",25600,5,64452
20260412,93484396345,20,헬스헬퍼,"헬스헬퍼 맥스컷 프로 크롬, 120정, 1개",36340,5,7074
