date,code,rank,brand,product,price,star,review
20260419,3000853077,64,종근당,"종근당 차전자피 식이섬유 30개입, 204g, 1개",18900,4.5,41942
20260419,93484403465,65,푸드올로지,"푸드올로지 톡스올로지 48시간 CCA 클렌즈주스, 1L, 1개",24800,5,2535
20260419,93719433458,66,주영엔에스,"주영엔에스 뼈엔 엠비피, 30정, 1개",37200,5,31592
20260419,94416287057,67,락토핏,"락토핏 종근당건강 생유산균 코어맥스, 120g, 1개",12000,5,2951
20260419,93953395557,68,뉴트리정,"뉴트리정 식물성 멜라토닌 5mg 함유 식약처 HACCP 인증, 1개, 120정",22900,5,2261
20260419,94489551913,69,레모나,"레모나 상큼한 비타민C 30포, 60g, 1개",9540,5,20985
20260419,70421255509,70,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17800,5,15133
20260419,93687882704,71,99바이탈,"99바이탈 활력 비타민B 컴플렉스, 1개, 360정",9900,5,2340
20260419,94939849289,72,센트룸,"센트룸 실버 우먼 멀티비타민 76.7g, 50정, 1개",22950,5,19414
20260419,91547815465,73,잠백이,"잠백이 저스트 크레아틴, 300g, 1개",13900,5,1259
20260419,85292413446,74,아미노바이탈,"아미노바이탈 아미노샷 4p, 180g, 1개",10500,5,3329
20260419,3000186118,75,종근당건강,"종근당건강 프리미엄 비타C 1000플러스, 100정, 1개",10720,5,24566
20260419,81540022093,76,"비타500,","비타500, 100ml, 50개",25490,5,10404
20260419,81382472687,77,해태htb,"해태htb 구론산 스파클링 오리지날액 선물세트, 150ml, 20개",12680,5,13839
20260419,86495161309,78,박카스,"박카스 동아제약 에프 액, 120ml, 50개",32520,5,101679
20260419,85191985523,79,해태제과,"해태제과 칼로리 바란스 치즈 7p, 266g, 2개",8120,5,26846
20260419,3000272073,80,박카스,"박카스 에프액, 120ml, 10개",7830,5,101679
20260419,92507522784,81,비에날씬,"비에날씬 BNR17 다이어트 유산균 슬림플러스, 28g, 1개",24190,4.5,2406
20260419,86623369435,82,황금이네,"황금이네 늙은 호박즙, 100ml, 30개",18900,5,5882
20260419,82310685277,83,고려은단,"고려은단 비타민C 1000, 300정, 1개",27900,5,272741
20260419,93280096694,84,센트휴,"센트휴 소연골 콘드로이친 1200 MBP, 5개, 60정",28030,5,5260
20260419,91172179538,85,얼티브,"얼티브 프로틴 음료 밤맛, 250ml, 18개",19750,4.5,4833
20260419,4635121437,86,락토핏,"락토핏 정품 골드 80포, 160g, 3개",48500,5,212125
20260419,70826469696,87,락토핏,"락토핏 키즈 유산균, 60회분, 120g, 2개",24560,5,67415
20260419,92460771934,88,헬스헬퍼,"헬스헬퍼 맥스컷 프로, 120정, 54g, 1개",36500,5,6735
20260419,91289673828,89,익스트림,"익스트림 듀얼 아르기닌 플러스 1000mg, 120정, 2개",27500,5,15493
20260419,85873800751,90,오로나민씨,"오로나민씨 탄산 드링크, 120ml, 20개",13540,5,42139
20260419,90230097159,91,에브리타임,"에브리타임 소프트 10ml X 30포 + 쇼핑백, 300ml, 1개",58440,4.5,8638
20260419,92551196042,92,쏜리서치,"쏜리서치 베이직 B 컴플렉스 캡슐, 60정, 1개",29350,5,15865
20260419,4634886711,93,비타500,"비타500 칼슘 음료, 100ml, 20개",11990,5,83867
20260419,91899401612,94,하이뮨,"하이뮨 프로틴 밸런스 드링크믹스 RTD, 190ml, 24개",25710,5,69270
20260419,82788939367,95,광동제약,"광동제약 위생천 오리지널, 75ml, 10개",5930,5,33597
20260419,94896597461,96,다이어트,"다이어트 유산균 비에날씬 프로 BNR17 1개월분 30정, 1박스",47390,4.5,16202
20260419,92879732009,97,푸드올로지,"푸드올로지 콜레올로지 컷 프로 36g, 60정, 1개",27230,4.5,42612
20260419,95205779377,98,커클랜드시그니춰,"커클랜드시그니춰 비타민C, 500정, 1개",18280,5,7897
20260419,88889230805,99,락토프리,"락토프리 당제로 프로틴컴퍼니 머슬코어 아이솔레이트 프로틴 1kg 초코맛, 1개",24890,4.5,1780
20260419,77491298841,100,닥터유,"닥터유 한입쏙 단백질바, 380g, 1개",10500,5,5581
20260419,71589643058,101,박카스,"박카스 에프 액, 120ml, 100개",64300,5,101679
20260419,77582829340,102,아이클리어,"아이클리어 루테인지아잔틴, 30정, 1개",8840,5,173060
20260419,3966321019,103,종근당,"종근당 철분 엽산 비타민D 플러스, 60정, 1개",10690,5,20711
20260419,86785423125,104,덴프스,"덴프스 정품 덴마크 유산균이야기 프로, 60정, 1개",29000,5,2057
20260419,94782659929,105,[판매1위],"[판매1위] 구강유산균M18 식약청인증 닥터파이토 / 퍼펙트 구강 유산균, 2개, 60정",36900,5,785
20260419,88635143576,106,동화약품,"동화약품 코엔자임 큐10 코큐텐 맥스 혈압 항산화 케어 관리 조절 30g, 60정, 1개",14600,5,6777
20260419,83458757730,107,락토핏,"락토핏 슬림 유산균, 120g, 1개",16520,5,24275
20260419,90979194078,108,니프젠,"니프젠 스파이크 프리미엄 600mg, 30정, 3개",84300,4.5,6865
20260419,94216780701,109,뉴트리정,"뉴트리정 가득채운 비오틴 검정콩 맥주효모 52200 대용량, 1개, 180정",19900,5,2411
