date,code,rank,brand,product,price
20260329,A000000244912,20,탄탄,[혼합증정기획] 탄탄 더블컷 다이어트젤리 14포+2포 기획 택1,16900
20260329,A000000202658,21,덴프스,[덴프스X카카오프렌즈] 덴마크 유산균이야기 우먼 2개월분(질유산균) + 키링 증정,37900
20260329,A000000227334,22,판도라,판도라 브이트리티 7/14포 (7/14일분),26900
20260329,A000000247265,23,뉴오리진,[3월 올영픽/호빵맨콜라보] 이너플로라 질유산균 60캡슐+호빵맨 스티커,34900
20260329,A000000248686,24,푸드올로지,[먹는 앰플젤리] 푸드올로지 앰플젤리 7포 5종 택1(PDRN/글루타치온C/히알루론산/시카/NMN),14900
20260329,A000000249166,25,아임비타,아임비타 멀티비타민 이뮨샷 포차코 콜라보 기획 12입 (+파우치 증정) (12일분),29970
20260329,A000000226999,26,푸드올로지,[서현PICK] 콜레올로지 PRO 600mg*60정 (1개월분),30400
20260329,A000000002944,27,고려은단,고려은단 비타민C1000 120정 (4개월분),12900
20260329,A000000193086,28,오쏘몰,오쏘몰 이뮨 멀티비타민&미네랄 14입 단품/기획 (14일분),58900
20260329,A000000198079,29,칼로(Kalo),[올영단독] 칼로 스탑/컨트롤 PLUS 단품 (15포),17500
20260329,A000000014939,30,CJ이너비,[히알루론산 240mg] CJ 이너비 아쿠아리치 56캡슐 (28일분),44000
20260329,A000000142695,31,오쏘몰,오쏘몰 이뮨 멀티비타민&미네랄 7입(+1입) 단품/기획,35400
20260329,A000000248462,32,바이탈뷰티,[리뉴얼] 바이탈뷰티 메타그린 슬림업 (30일/60일분),29900
20260329,A000000187268,33,고려은단,고려은단 메가도스C 비타민C 3000mg 30포,9900
20260329,A000000199174,34,오쏘몰,오쏘몰 바이탈 M/F 멀티비타민&미네랄 7입 (남성/여성),28900
20260329,A000000200143,35,바이오코어유산균,CJ 바이오코어 피부면역유산균 100억 30+10포 / 30캡슐,27900
20260329,A000000206861,36,덴프스,덴마크 유산균이야기 30캡슐 1+1기획(60일분) +트루바이타민 3포 증정,40000
20260329,A000000217212,37,닥터아돌,닥터아돌 히알바이오틱스 질 유래 유산균 30개입 (30일분),36800
20260329,A000000224982,38,지노마스터,지노마스터 이노시톨 30포 (1개월분),17500
20260329,A000000211903,39,푸드올로지,푸드올로지 톡스올로지 클렌즈 비움 PRO 50ml*6병 (6회분),19480
20260329,A000000204864,40,푸드올로지,[서현PICK] 콜레올로지 컷팅 젤리 30포 (1개월분),45900
20260329,A000000245840,41,알디콤,"[1+1]알디콤 숙취해소제 4포입 3종 (플러스, 에이, 브이)",17300
20260329,A000000225381,42,세노비스,세노비스 콜라겐 히알루론산 앰플샷 7병/7+1병 (7일/8일분),18810
20260329,A000000218546,43,멜라메이트,식물성 멜라토닌 함유 멜라메이트 구미 (20/50구미),7900
20260329,A000000246049,44,바이오렉트라,바이오렉트라 아연+셀레늄 5050mg 20포 (20일분),59400
20260329,B000000155769,45,비에날씬,BNR17 비에날씬 60캡슐x3박스(3개월분),176200
20260329,A000000237481,46,헬스헬퍼,헬스헬퍼 맥스컷 프로 크롬 120캡슐 (20일분),42000
20260329,A000000200523,47,바이오코어유산균,[소주연 PICK] CJ 바이오코어 이너케어 질건강 유산균 30+3캡슐 (단품/기획),25900
20260329,A000000245948,48,멜라메이트,멜라메이트 구미 로우슈가 20구미 (20일분),7900
20260329,A000000218091,49,닥터아돌,닥터아돌 프로폴리스아연C 120캡슐 (60일분),39100
20260329,A000000188804,50,오니스트,오니스트 트리플콜라겐 오렌지 14일 루틴,29900
20260329,A000000189370,51,마그랩,[단독기획] 마그랩 포 스트레스 10+2입 선물세트 / 10개입(+10개입 더블기획),23900
20260329,A000000227457,52,알디콤,[1+1]알디콤 Plus 숙취해소제 21ml 4포입,17300
20260329,A000000205490,53,프로뉴트리션,프로뉴트리션 클로라인 700mg*9정+9정,17100
20260329,A000000244985,54,비비랩,비비랩 저분자콜라겐 S 30포 단품/기획 (+10포 증정 기획)(40일분)(OY단독)(26.02),21900
20260329,A000000186204,55,피토틱스,피토틱스 한국인 질 유래 유산균 옐로우 1box (30캡슐/1개월분),19500
20260329,A000000229402,56,에스더포뮬러,[골라담기] 에스더포뮬러 국민영양 11종 택1,9700
20260329,A000000217678,57,탄탄,탄탄 슬리밍 2종 택1 (더블컷 다이어트젤리/부스터샷),16900
20260329,A000000164736,58,고려은단,고려은단 비타민C1000 이지+비타민D 120정 (60일분),13000
20260329,A000000224962,59,아일로,"[아이린pick]아일로 듀얼 슬림컷 60정 (1개월분 / 체지방감소, 식후 혈당 상승 억제)",34900
20260329,A000000213300,60,정관장,정관장 에브리타임 플레이버 4종 골라담기 (세븐베리/배/한라봉/망고) (10포/20포) 택 1,25900
20260329,A000000225906,61,고려은단,고려은단 메가도스C 비타민C 3000mg 100포 (100일분),25900
20260329,A000000236701,62,온리추얼,온리추얼 슬리밍컷 다이어트 14포 (14일분),25900
20260329,A000000205750,63,푸드올로지,"[서현PICK] 콜레올로지 티 PRO 하비탈출 8,000mg X 7포/15포 (7일분/15일분)",13970
20260329,A000000172122,64,아일로,[아이린 Pick] 아일로 타입1 콜라겐 비오틴 앰플 8+2/28입 (10/28일분),23900
20260329,A000000213308,65,정관장,정관장 홍삼진고(250g*2병) (25일분),132000
20260329,A000000198838,66,알디콤,[1+1]알디콤 숙취해소제 15ml 4포입,14800
20260329,A000000237480,67,헬스헬퍼,헬스헬퍼 맥스컷 다이어트 핏3.1 (14포),31000
20260329,A000000240100,68,오니스트,오니스트 트리플샤인 포도 14개입*2박스 (28일분),62700
20260329,A000000129053,69,세노비스,세노비스 밀크씨슬 120캡슐 선물세트 (4개월분),30000
20260329,A000000211512,70,익스트림,익스트림 아르기닌 젤리스틱 20gx8포 (+2포 추가증정),10900
20260329,A000000189216,71,닥터브라이언,닥터브라이언 복숭아맛 비타민C&D 3000 100구미 (33일분),13900
20260329,A000000146560,72,바이너랩,바이너랩 겟글로이 14병 (2주분),58000
20260329,A000000249409,73,CJ이너비,[먹는 PDRN 젤리] CJ 이너비 PDRN 리즈 14포 (14일분),38000
20260329,A000000226014,74,비비랩,[차학연 PICK] 비비랩 콜라겐 젤리 (석류콜라겐/콜라겐 탱글 업),17900
20260329,A000000245078,75,리쥬란,[먹는 리쥬란 PDRN 젤리] 리쥬란 이너닷 DNA 글로우 젤리 14포 (14일분),37000
20260329,A000000217635,76,고려은단,[올영단독] 고려은단 최고심 비타민C 쏠라C 젤리스틱 10포 (10일분),9900
20260329,A000000237482,77,헬스헬퍼,헬스헬퍼 맥스컷 프로 크롬 60캡슐 (10일분),21500
20260329,A000000116845,78,세노비스,세노비스 여성용/남성용 멀티비타민미네랄 더블 기획 (60캡슐+60캡슐),53550
20260329,A000000229525,79,코자아,코자아 오리지널 드링크 100ml*6개입,34900
20260329,A000000141825,80,그린몬스터,[고함량 오메가3] 그린몬스터 맥스 알티지(rTG) 오메가3 60캡슐 (1개월분),19900
20260329,A000000245950,81,멜라메이트,멜라메이트 트리플액션 맥스 30정 (1개월분),15900
20260329,A000000201188,82,고려은단,고려은단 식물성 알티지 오메가3 30캡슐 (30일분),9900
20260329,B000000232654,83,오쏘몰,[임박특가/한정수량] 오쏘몰 바이탈 F 30개입 (1개월분),49900
20260329,A000000185130,84,grn+,grn+ 초록이/분홍이 슬림밸런스 35일분,18900
20260329,A000000198827,85,오쏘몰,"오쏘몰 바이탈 M/F 멀티비타민&미네랄 30일분 (M:남성,F:여성)",99000
20260329,B000000140140,86,덴프스,[덴마크 직수입] 덴프스 덴마크 유산균이야기 3/6박스 (6/12개월분) +증정: 휘게효소,99000
20260329,A000000204859,87,푸드올로지,[서현PICK/NEW]콜레올로지 쾌변 젤리 10포 (+2포 증정) (12일분),18400
20260329,A000000210587,88,정관장,정관장 에브리타임 소프트(10ml*20포),45200
20260329,A000000008807,89,세노비스,세노비스 마그네슘 90정 (3개월분),17960
20260329,B000000225170,90,GNM자연의품격,GNM 식물성 미니캡슐 코큐텐11 4박스(총 4개월분)/코엔자임Q10 비오틴 비타민B 아연,29900
20260329,A000000208888,91,비비랩,[차주영 PICK] 비비랩 저분자콜라겐S 30포+30포(60일분) 더블용량 기획,29800
20260329,A000000171566,92,락토핏,락토핏 솔루션2 (예민한 장) (30일분),21900
20260329,B000000204013,93,GNM자연의품격,GNM 초임계 식물성 알티지오메가3 비건 60캡슐 1박스 (총 1개월분),16900
20260329,A000000208183,94,푸드올로지,[택연PICK] 맨올로지 컷 PRO 800mg*40정/80정 택 1,18530
20260329,A000000238472,95,세노비스,세노비스 피부촉촉 히알루론산 50ml 10/20병 어워즈 한정기획 (10/20일분),28500
20260329,A000000217101,96,아이힐,[한보름 Pick]아이힐 비너스 유산균 30캡슐,28400
20260329,A000000225938,97,고려은단,고려은단 비타민C1000 600정 (20개월분),42900
20260329,A000000187369,98,솔가,솔가 마그네슘 위드 비타민 B6 (100TB) (33일분),28000
20260329,A000000237417,99,바이오코어유산균,[OY단독] CJ 바이오코어 피부면역유산균 30포 (+20포 증정기획) (25일분),27900
20260329,A000000246058,100,올더베러,올더베러 웰니스 구미 7일분 8종 택1,3900
