date,code,rank,brand,product,price,star,review
20260323,93642495914,1,샤오커오라,"샤오커오라 민트향 비타민C 과일 12종 믹스 베트남 무설탕 사탕 캔디, 100g, 1개",5800,5,13627
20260323,3549112936,2,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 1개",14180,5,171846
20260323,3000235591,3,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17890,5,269460
20260323,4637889550,4,락토핏,"락토핏 정품 골드 80포, 160g, 1개",18500,5,209809
20260323,70393847331,5,나우푸드,"나우푸드 마그네슘 글리시네이트 타블렛, 180정, 1개",22200,5,10041
20260323,84995746459,6,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 4개",50480,5,269460
20260323,85387691552,7,메가도스,"메가도스 비타민C 3000mg, 180g, 1개",17900,5,54381
20260323,3179568952,8,[Jarrow,"[Jarrow Formulas] 자로우 포뮬러스 도피러스 EPS 유산균 100억 CFU, 120정, 1개",33420,5,43875
20260323,70393847458,9,나우푸드,"나우푸드 멀레큐럴리 디스틸드 오메가3 1000mg 피쉬 소프트젤, 200정, 1개",19140,5,20730
20260323,4442233327,10,동화약품,"동화약품 부채표 까스활 소화제, 75ml, 20개",15300,5,75668
20260323,3001047907,11,바이탈프로그램,"바이탈프로그램 비타민C 1000mg, 200정, 1개",12880,5,63291
20260323,70421255509,12,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17890,5,14879
20260323,4551861290,13,박카스,"박카스 에프액, 120ml, 20개",14500,5,100180
20260323,90822727624,14,WHOLELIFE,"WHOLELIFE 유기농 레몬즙 14p, 280g, 1개",4500,4.5,14795
20260323,93308703427,15,식물성,"식물성 멜라토닌 1일 2mg 함유 멜라 테아닌 나잇 식약청인증 HACCP 자주가게, 1개, 60정",13300,5,27628
20260323,4102497417,16,종근당,"종근당 정품 활력 비타민B 플러스, 60정, 1개",13610,5,38004
20260323,81382472695,17,해태htb,"해태htb 영진 구론산 오리지날액 선물세트, 150ml, 20개",12680,5,36061
20260323,3180741511,18,나우푸드,"나우푸드 더블 스트랭스 L-아르기닌 1000mg 타블렛, 120정, 1개",20070,5,28419
20260323,3161168955,19,재로우,"재로우 우먼 펨-도필러스 유산균 10억 베지테리안 캡슐, 60정, 1개",30100,5,79622
20260323,5457622443,20,뉴케어,"뉴케어 정품 당플랜 호두맛, 200ml, 30개",55900,5,64084
20260323,77582829254,21,아이클리어,"아이클리어 루테인지아잔틴, 30정, 3개",25500,5,171446
20260323,4443055448,22,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 2개",24640,5,171846
20260323,3086574774,23,나우푸드,"나우푸드 아연 50mg, 250정, 1개",12640,5,22007
20260323,5457599918,24,뉴케어,"뉴케어 정품 구수한맛 완전균형영양식, 200ml, 30개",53380,5,163339
20260323,70421267948,25,루솔,"루솔 진한 배도라지즙, 100ml, 20개",16830,5,5219
20260323,84581594329,26,주영앤에스,"주영앤에스 관절엔 콘드로이친1200, 60정, 1개",59900,5,33392
20260323,3001142329,27,솔가,"솔가 엽산 400, 100정, 1개",12790,5,24337
20260323,92041078356,28,그레인온,"그레인온 골드 카무트 브랜드밀 효소, 90g, 4개",54300,4.5,39223
20260323,82300980388,29,하이뮨,"하이뮨 프로틴 밸런스 액티브 오리지널, 250ml, 18개",28000,5,20609
20260323,3028473540,30,그린몬스터,"그린몬스터 다이어트 스페셜 2 가르시니아 900, 112정, 1개",12700,4.5,44721
20260323,3452143533,31,뉴트리가든,"뉴트리가든 비타민D3 5000IU, 180정, 1개",12500,5,38778
20260323,3000272073,32,박카스,"박카스 에프액, 120ml, 10개",7500,5,100180
20260323,84850259540,33,삼대오백,"삼대오백 크레아틴 모노 하이드레이트, 300g, 1개",17900,5,3060
20260323,86014198724,34,뉴케어,"뉴케어 구수한맛 미니 완전균형영양식, 150ml, 24개",28400,5,92881
20260323,87492245531,35,고려은단,"고려은단 루테인 지아잔틴 아스타잔틴, 60정, 1개",23900,5,18189
20260323,93468819858,36,푸드올로지,"푸드올로지 정품 콜레올로지컷 다이어트 유산균, 20정, 1개",27500,4.5,5690
20260323,91592622063,37,종근당건강,"종근당건강 알티지 오메가3 듀얼, 60정, 1개",10200,5,111219
20260323,93279262509,38,황금이네,"황금이네 브로콜리 양배추즙, 3L, 1개",9900,5,5403
20260323,81382472687,39,해태htb,"해태htb 구론산 스파클링 오리지날액 선물세트, 150ml, 20개",12680,5,13335
20260323,91202301188,40,락토핏,"락토핏 코어 유산균 60p, 120g, 3개",32200,5,77466
20260323,92767784763,41,[국내,"[국내 최초] 안티칼 알파 초강력 알파올라민, 1개, 60정",33920,4,556
20260323,3085763155,42,나우푸드,"나우푸드 마그네슘 캡 400mg 베지 캡슐, 180정, 1개",17120,5,10618
20260323,90051222320,43,종근당,"종근당 정품 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스, 60정, 2개",30190,5,8850
20260323,4635121437,44,락토핏,"락토핏 정품 골드 80포, 160g, 3개",48500,5,209809
20260323,4644465990,45,뉴트리디데이,"뉴트리디데이 프리미엄 밀크씨슬 골드, 90정, 45g, 1개",12900,5,38974
20260323,94756151691,46,일동,"일동 유산균 쌀눈유산균 포스트바이오틱스 여성 남성 100억 에이즌버그, 69g, 1박스",33800,5,226
20260323,84998527579,47,박카스,"박카스 에프액, 120ml, 30개",21750,5,100180
20260323,92062799070,48,종근당건강,"종근당건강 정품 프로메가 알티지 오메가3 듀얼, 60정, 3개",27030,5,686
20260323,91711861703,49,백세,"백세 알부민 플러스 골드 마시는 오한진 알부민, 30개, 30ml",35900,4.5,1974
20260323,91393817160,50,담백하루,"담백하루 정품 초임계 알티지 오메가에센스 1000, 30정, 1개",20460,5,10016
20260323,78043109812,51,차일드라이프,"차일드라이프 액상 칼슘 마그네슘 오렌지맛, 473ml, 1개",26800,5,18973
20260323,94792440684,52,셀렉스,"셀렉스 프로핏 스포츠 초콜릿 RTD, 330ml, 12개",24900,5,11830
20260323,91688929668,53,함소아,"함소아 비타민D 1000IU 60p, 60정, 1개",11900,5,24051
20260323,71804982776,54,뉴케어,"뉴케어 정품 구수한맛 순, 200ml, 24개",38900,5,36302
20260323,90979194031,55,니프젠,"니프젠 스파이크 프리미엄 600mg, 30정, 1개",30950,4.5,6063
20260323,84581973136,56,주영엔에스,"주영엔에스 뼈엔 엠비피, 30정, 1개",40500,5,31033
20260323,82788939367,57,광동제약,"광동제약 위생천 오리지널, 75ml, 10개",5850,5,32857
20260323,94216780701,58,뉴트리정,"뉴트리정 가득채운 고함량 비오틴 검정콩 맥주효모 52200 대용량, 1개, 180정",19900,5,2074
20260323,91289641849,59,익스트림,"익스트림 듀얼 아르기닌 플러스 120g, 120정, 1개",14500,5,15121
20260323,82475941353,60,테일러,"테일러 푸룬 딥워터, 180ml, 4개",16200,5,30123
20260323,3099469570,61,토레타,"토레타 이온음료, 240ml, 30개",14700,5,16509
20260323,86674101899,62,덴프스,"덴프스 정품 덴마크 유산균이야기, 30정, 2개",22900,5,2761
20260323,88635143576,63,동화약품,"동화약품 코엔자임 큐10 코큐텐 맥스 혈압 항산화 케어 관리 조절 30g, 60정, 1개",14600,5,6425
20260323,3966321019,64,종근당,"종근당 철분 엽산 비타민D 플러스, 60정, 1개",10110,5,20292
20260323,93687939339,65,99바이탈,"99바이탈 건강한 간 밀크씨슬, 1개, 150정",9900,5,1917
20260323,92188120255,66,히어젠,"히어젠 코발라민 포뮬러, 3개, 30정",67250,4,6104
20260323,75189722199,67,센트룸,"센트룸 정품 멀티 구미 비타민, 80정, 1개",20370,5,44323
20260323,92551082068,68,쏜리서치,"쏜리서치 칼슘-마그네슘 말레이트 소프트젤 캡슐, 240정, 1개",41220,5,20948
20260323,94424807425,69,락토핏,"락토핏 생유산균 코어맥스 60p, 120g, 3개",33300,5,1514
20260323,82310685277,70,고려은단,"고려은단 비타민C 1000, 300정, 1개",28860,5,269460
20260323,93687882704,71,99바이탈,"99바이탈 활력 비타민B 컴플렉스, 1개, 360정",9900,5,2030
20260323,93137263164,72,뉴트리정,"뉴트리정 가득채운 프리미엄 고함량 글루타치온 57000 콜라겐 식약처 인증, 1개, 120정",13900,5,3452
20260323,92856112856,73,아미노바이탈,"아미노바이탈 아미노샷 4p, 180g, 1개",11500,5,3177
20260323,93298164916,74,플라이밀,"플라이밀 단백질 쉐이크 브라운, 630g, 1개",26900,5,5203
20260323,90143051078,75,아이클리어,"아이클리어 루테인 지아잔틴 아스타잔틴, 30정, 3개",29880,5,9445
20260323,90406944571,76,태양의식후비법W차,"태양의식후비법W차 무라벨, 500ml, 24개",16750,5,4587
20260323,85191985523,77,해태제과,"해태제과 칼로리 바란스 치즈 7p, 266g, 2개",8120,5,26340
20260323,77582829340,78,아이클리어,"아이클리어 루테인지아잔틴, 30정, 1개",9380,5,171446
20260323,91647703405,79,종근당,"종근당 20100 루테인 지아잔틴 아스타잔틴 플러스 영양제, 60정, 1개",22170,4.5,1427
20260323,77307395904,80,롯데,"롯데 비타 파워, 180ml, 30개",12520,5,19904
20260323,89834984912,81,비타500,"비타500 프레쉬, 100ml, 20개",10980,5,12682
20260323,72819988727,82,동서,"동서 아카시아 벌꿀, 600g, 1개",16700,5,3515
20260323,4529156516,83,뉴트리디데이,"뉴트리디데이 프리미엄 멀티비타민 골드, 90정, 1개",10710,5,33200
20260323,92716977090,84,굿헬씨,"굿헬씨 유기농 컬리케일 100 동결건조 곱슬케일 분말 30포, 1개, 30g",11300,4.5,4946
20260323,94548250500,85,뉴트리정,"뉴트리정 리얼 콜린 미오이노시톨 4000 엽산 대용량 60포, 1박스, 300g",19900,5,1961
20260323,86495161309,86,박카스,"박카스 동아제약 에프 액, 120ml, 50개",35040,5,100180
20260323,82914630148,87,셀렉스,"셀렉스 프로틴 오리지널, 190ml, 24개",25970,5,46897
20260323,90999700884,88,헬스헬퍼,"헬스헬퍼 맥스컷 프로 영양제 27g, 60정, 1개",19500,5,5527
20260323,70696995063,89,닥터라인,"닥터라인 헤모키즈 맛있는 딸기맛 유아철분제, 120ml, 1개",28800,5,13041
20260323,94253171009,90,닥터린,"닥터린 초임계 알티지 오메가3 알파 30.21g, 30정, 3개",28900,5,37048
20260323,85028701712,91,닥터스베스트,"닥터스베스트 풀리 액티브 B 컴플렉스 베지 캡, 60정, 1개",19000,5,3709
20260323,4634886711,92,비타500,"비타500 칼슘 음료, 100ml, 20개",11900,5,83305
20260323,93924308320,93,마시는,"마시는 알부민 활력 골드 정품 100% 식약처인증 된 제조시설 단백질 보충제 30p, 1박스, 450g",12840,4.5,2938
20260323,90150956499,94,보령,"보령 브레인 두뇌의 인지력엔 포스파티딜세린 PS 300 30g, 60정, 1개",17900,5,5980
20260323,86785227673,95,종근당건강,"종근당건강 정품 프로메가 오메가3 트리플, 60정, 3개",28480,5,1460
20260323,92410625172,96,LunorVision,"LunorVision 루노비전, 1박스, 30회분",31000,4.5,2092
20260323,94424807454,97,락토핏,"락토핏 생유산균 코어맥스 60p, 120g, 2개",23770,5,1514
20260323,93280096694,98,센트휴,"센트휴 소연골 콘드로이친 1200 MBP, 5개, 60정",28900,5,4685
20260323,93238116143,99,올리트루,"올리트루 가득채운 식이섬유 정 17g, 1개, 90정",12250,4.5,3361
20260323,91289673828,100,익스트림,"익스트림 듀얼 아르기닌 플러스 1000mg, 120정, 2개",27500,5,15121
20260323,3087054128,101,헬시오리진스,"헬시오리진스 내추럴 프로바이오틱 유산균 300억 CFU 브이캡, 150정, 1개",52760,5,18110
20260323,94856240438,102,진액999,"진액999 도라지청 재배한지 99.9시간만에 제작된 약도라지청, 500ml, 1개",51000,4.5,174
