date,code,rank,brand,product,price,star,review
20260406,82081965637,1,종근당건강,"종근당건강 프로메가 오메가3 트리플, 60정, 1개",9730,5,127805
20260406,3000235591,2,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17900,5,271133
20260406,3549112936,3,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 1개",13520,5,173312
20260406,3350139303,4,세노비스,"세노비스 정품 마그네슘, 90정, 1개",14980,5,28719
20260406,4437221243,5,종근당건강,"종근당건강 정품 비타민D 2000IU, 90정, 1개",10100,5,44164
20260406,70393847331,6,나우푸드,"나우푸드 마그네슘 글리시네이트 타블렛, 180정, 1개",23130,5,10513
20260406,4222306695,7,뉴트리코스트,"뉴트리코스트 정품 크레아틴 분말, 300g, 1개",19500,5,11579
20260406,84995746459,8,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 4개",50480,5,271133
20260406,85387691552,9,메가도스,"메가도스 비타민C 3000mg, 180g, 1개",17900,5,55343
20260406,86014198724,10,뉴케어,"뉴케어 구수한맛 미니 완전균형영양식, 150ml, 24개",30950,5,93796
20260406,4765824657,11,스포츠리서치,"스포츠리서치 1040mg 오메가-3 피쉬 오일 트리플 스트렝스 소프트젤, 180정, 1개",53980,5,74213
20260406,3180741512,12,나우푸드,"나우푸드 실리마린 밀크 시슬 추출물 300mg 베지 캡슐, 200정, 1개",27820,5,65678
20260406,4551861290,13,박카스,"박카스 에프액, 120ml, 20개",14700,5,100912
20260406,4442233327,14,동화약품,"동화약품 부채표 까스활 소화제, 75ml, 20개",15300,5,76262
20260406,4637889521,15,락토핏,"락토핏 골드 80포, 160g, 2개",34500,5,211009
20260406,4102497417,16,종근당,"종근당 정품 활력 비타민B 플러스, 60정, 1개",13780,5,38407
20260406,93308703427,17,식물성,"식물성 멜라토닌 1일 2mg 함유 멜라 테아닌 나잇 식약청인증 HACCP 자주가게, 1개, 60정",13300,5,28348
20260406,3161168955,18,재로우,"재로우 우먼 펨-도필러스 유산균 10억 베지테리안 캡슐, 60정, 1개",34730,5,80032
20260406,86785625496,19,뉴케어,"뉴케어 구수한맛 미니 완전균형영양식, 150ml, 24개",30950,5,9046
20260406,77582829254,20,아이클리어,"아이클리어 루테인지아잔틴, 30정, 3개",23830,5,172313
20260406,81816610559,21,크리스찬한센,"크리스찬한센 덴마크 유산균 이야기, 30정, 1개",13390,5,64083
20260406,3180741511,22,나우푸드,"나우푸드 더블 스트랭스 L-아르기닌 1000mg 타블렛, 120정, 1개",21670,5,28660
20260406,86203376145,23,프로메가,"프로메가 오메가3 트리플 39.24g, 60정, 3개",27950,5,127805
20260406,4443055448,24,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 2개",26930,5,173312
20260406,92919109374,25,해태htb,"해태htb 영진 구론산 오리지날액 선물세트, 150ml, 20개",12720,5,36544
20260406,83397339509,26,락토핏,"락토핏 생유산균 키즈, 120g, 1개",12430,5,67071
20260406,90979194031,27,니프젠,"니프젠 스파이크 프리미엄 600mg, 30정, 1개",32400,4.5,6500
20260406,91737207467,28,락토핏,"락토핏 정품 다이어트 유산균 60p, 120g, 1개",19720,5,10967
20260406,93107670409,29,주영앤에스,"주영앤에스 관절엔 콘드로이친1200, 60정, 1개",52100,5,33739
20260406,4765824687,30,스포츠리서치,"스포츠리서치 1040mg 오메가-3 피쉬 오일 트리플 스트렝스 소프트젤, 90정, 1개",32730,5,74213
20260406,88930760784,31,닥터스베스트,"닥터스베스트 고흡수 마그네슘 105mg캡슐 120정(캡슐당 52.5mg), 120정, 1개",15660,5,1284
20260406,3086574774,32,나우푸드,"나우푸드 아연 50mg, 250정, 1개",15150,5,22176
20260406,93446308791,33,푸드올로지,"푸드올로지 정품 마인드풀 지중해 올리브오일 캡슐, 30회분, 1개",32800,5,3710
20260406,70421255509,34,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17900,5,14997
20260406,84850259540,35,삼대오백,"삼대오백 크레아틴 모노 하이드레이트, 300g, 1개",16900,5,3156
20260406,91994723799,36,뉴케어,"뉴케어 올프로틴 고소한맛, 245ml, 24개",40010,5,5175
20260406,94856240438,37,진액999,"진액999 도라지청 재배한지 99.9시간만에 제작된 약도라지청, 500ml, 1개",51000,4.5,217
20260406,93687927048,38,99바이탈,"99바이탈 올인원 종합비타민, 1개, 300정",9900,5,2625
20260406,82300980388,39,하이뮨,"하이뮨 프로틴 밸런스 액티브 오리지널, 250ml, 18개",28000,5,20811
20260406,93468819858,40,푸드올로지,"푸드올로지 정품 콜레올로지컷 다이어트 유산균, 20정, 1개",29800,4.5,6152
20260406,92558552680,41,홀베리,"홀베리 유기농 레몬즙, 350g, 3개",29250,4.5,18663
20260406,95136120856,42,비에스엔,"비에스엔 신타-6 프로틴 파우더 드링크 믹스 단백질 보충제 초콜릿 밀크셰이크, 1개, 2.27kg",78610,5,31418
20260406,85023806746,43,락토핏,"락토핏 생유산균 코어, 120g, 1개",12490,5,78027
20260406,90051222320,44,종근당,"종근당 정품 관절연골엔 뮤코다당단백 콘드로이친 1200 플러스, 60정, 2개",30570,5,9245
20260406,3099469570,45,토레타,"토레타 이온음료, 240ml, 30개",14700,5,16692
20260406,93279262509,46,황금이네,"황금이네 브로콜리 양배추즙, 3L, 1개",10100,5,5647
20260406,92550954839,47,쏜리서치,"쏜리서치 베이직 뉴트리언트 2 데이 캡슐, 60정, 1개",39140,5,8047
20260406,84998527579,48,박카스,"박카스 에프액, 120ml, 30개",21490,5,100912
20260406,70675659152,49,티오피,"티오피 더 블랙 커피, 275ml, 24개, 24개",22600,5,26034
20260406,86784845111,50,동화약품,"동화약품 부채표 까스활 소화제, 75ml, 10개",7860,5,7863
20260406,3085763155,51,나우푸드,"나우푸드 마그네슘 캡 400mg 베지 캡슐, 180정, 1개",18480,5,10747
20260406,3000853077,52,종근당,"종근당 차전자피 식이섬유 30개입, 204g, 1개",18710,4.5,41788
20260406,83053968440,53,고려은단,"고려은단 비타민C 1000 플러스, 100ml, 20개",9500,5,31449
20260406,92363060310,54,락토바이옴,"락토바이옴 솔루션2 예민한 장 유산균, 30정, 1개",13940,5,2827
20260406,94756151691,55,일동,"일동 유산균 쌀눈유산균 포스트바이오틱스 여성 남성 100억 에이즌버그, 69g, 1박스",29800,5,226
20260406,91290482910,56,익스트림,"익스트림 올인원 포 맨 멀티비타민, 30회분, 1개",39900,5,4207
20260406,91172179538,57,얼티브,"얼티브 프로틴 음료 밤맛, 250ml, 18개",19090,4.5,4716
