date,code,rank,brand,product,price,star,review
20260405,3000235591,1,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 1개",17900,5,271020
20260405,3549112936,2,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 1개",12990,5,173233
20260405,3350139303,3,세노비스,"세노비스 정품 마그네슘, 90정, 1개",13790,5,28656
20260405,4437221243,4,종근당건강,"종근당건강 정품 비타민D 2000IU, 90정, 1개",10100,5,44122
20260405,70393847331,5,나우푸드,"나우푸드 마그네슘 글리시네이트 타블렛, 180정, 1개",23130,5,10504
20260405,84995746459,6,고려은단,"고려은단 비타민C 1000 + 쇼핑백, 180정, 4개",50480,5,271020
20260405,85387691552,7,메가도스,"메가도스 비타민C 3000mg, 180g, 1개",17900,5,55273
20260405,85740401140,8,그레인온,"그레인온 골드 카무트 브랜드밀 효소, 90g, 2개",28310,4.5,40507
20260405,4765824657,9,스포츠리서치,"스포츠리서치 1040mg 오메가-3 피쉬 오일 트리플 스트렝스 소프트젤, 180정, 1개",53980,5,74172
20260405,3179568952,10,[Jarrow,"[Jarrow Formulas] 자로우 포뮬러스 도피러스 EPS 유산균 100억 CFU, 120정, 1개",37610,5,44394
20260405,93446140230,11,푸드올로지,"푸드올로지 톡스올로지 클렌즈 48시간 ABC, 1L, 1개",24700,4.5,9851
20260405,4442233327,12,동화약품,"동화약품 부채표 까스활 소화제, 75ml, 20개",15300,5,76205
20260405,4551861290,13,박카스,"박카스 에프액, 120ml, 20개",14700,5,100869
20260405,4102497417,14,종근당,"종근당 정품 활력 비타민B 플러스, 60정, 1개",13780,5,38381
20260405,3161168955,15,재로우,"재로우 우먼 펨-도필러스 유산균 10억 베지테리안 캡슐, 60정, 1개",34730,5,80006
20260405,93308703427,16,식물성,"식물성 멜라토닌 1일 2mg 함유 멜라 테아닌 나잇 식약청인증 HACCP 자주가게, 1개, 60정",13300,5,28298
20260405,77582829254,17,아이클리어,"아이클리어 루테인지아잔틴, 30정, 3개",23830,5,172274
20260405,3180741511,18,나우푸드,"나우푸드 더블 스트랭스 L-아르기닌 1000mg 타블렛, 120정, 1개",21670,5,28642
20260405,4443055448,19,종근당,"종근당 칼슘 앤 마그네슘 비타민D 아연, 180정, 2개",25980,5,173233
20260405,81382472695,20,해태htb,"해태htb 영진 구론산 오리지날액 선물세트, 150ml, 20개",13230,5,36521
20260405,85138139639,21,마이밀,"마이밀 뉴프로틴 드링크 오리지널, 190ml, 30개",31120,5,23274
20260405,93107670409,22,주영앤에스,"주영앤에스 관절엔 콘드로이친1200, 60정, 1개",53090,5,33712
20260405,4765824687,23,스포츠리서치,"스포츠리서치 1040mg 오메가-3 피쉬 오일 트리플 스트렝스 소프트젤, 90정, 1개",32730,5,74172
20260405,85282822184,24,그레인온,"그레인온 골드 카무트 브랜드밀 효소, 90g, 3개",40740,4.5,40507
20260405,3086574774,25,나우푸드,"나우푸드 아연 50mg, 250정, 1개",15150,5,22164
20260405,93446308791,26,푸드올로지,"푸드올로지 정품 마인드풀 지중해 올리브오일 캡슐, 30회분, 1개",32800,5,3690
20260405,94501017505,27,센트룸,"센트룸 맨 더블업 비타민 82.8g, 60정, 1개",27360,5,12980
