date,code,rank,brand,product,price,star,review,url,period_ym
20260426,4854494954,22,힐리오비타,캐나다 초임계 알티지오메가3 EPA DHA 1200 비타민D 2개월분,42000,4.8, 16033,https://smartstore.naver.com/healiovita/products/4854494954,202604
20260426,5684175077,23,동아제약,멀티비타민 오쏘몰 이뮨 비타민 7입x4개+2입 (총 30일분) 이뮨샷,129000,4.9, 81927,https://smartstore.naver.com/dapharm_dmall/products/5684175077,202604
20260426,6043695503,24,로킷아메리카,"로킷아메리카 NMN 프테로스틸벤 고순도 엔엠엔, 60캡슐, 3병",267000,4.9, 9770,https://smartstore.naver.com/rokitamerica/products/6043695503,202604
20260426,9901115383,25,고려은단몰,"고려은단 식물성 퓨어 알티지 오메가3 기억력+ 60캡슐, 3개",47900,4.9, 67619,https://smartstore.naver.com/koreaeundanhc/products/9901115383,202604
20260426,10093054599,26,영양닷컴,고려은단 메가도스 비타민C 3000 고함량 비타민씨 영국산비타민c 가루 2개월,31900,4.9, 2592,https://smartstore.naver.com/goodgoods_sell/products/10093054599,202604
20260426,6721400779,27,주영엔에스,주영엔에스 뼈엔 엠비피MBP,207000,4.9, 99999,https://smartstore.naver.com/jyns/products/6721400779,202604
20260426,8950954958,28,덴프스,덴마크 유산균이야기,460000,4.9, 99999,https://smartstore.naver.com/happyenzyme/products/8950954958,202604
20260426,11957648841,29,올록담,올록담 올리브3 EVOO 지중해 올리브오일 캡슐 올리브유 3개월분,324000,4.8, 2318,https://smartstore.naver.com/ollocdam/products/11957648841,202604
20260426,6720572157,30,뉴트리원공식스토어,뉴트리원 이병헌 콘드로이친 맥스 1200 소 연골 유래,180000,4.8, 30166,https://smartstore.naver.com/nutrione/products/6720572157,202604
20260426,9898830678,31,BNKnet,덴프스 덴마크 유산균 이야기 170mg 6박스 (12개월분),193000,4.9, 8603,https://smartstore.naver.com/bnknet/products/9898830678,202604
20260426,2040214150,32,덴프스,덴마크 유산균이야기,368000,4.9, 99999,https://smartstore.naver.com/happyenzyme/products/2040214150,202604
20260426,8990669497,33,닥터파이토,"닥터파이토 덴티백 구강유산균 BLIS M18 프로바이오틱스, 잇몸, 입속",180000,4.9, 7906,https://smartstore.naver.com/dr_phyto/products/8990669497,202604
20260426,7997787940,34,닥터린 공식스토어,[6개입] 닥터린 송중기 철갑상어 콘드로이친 1200 맥스 저분자 뮤코다당단백,234000,4.8, 26219,https://smartstore.naver.com/dr_lean/products/7997787940,202604
20260426,11585234218,35,고려은단몰,"[네이버 단독]고려은단 메가도스D 비타민D3 4000IU 180정, 2개 (1년분)",37900,4.9, 25940,https://smartstore.naver.com/koreaeundanhc/products/11585234218,202604
20260426,5184170043,36,고려은단몰,"고려은단 비타민C 1000 이지+비타민D 180정, 2개 (6개월분)",31900,4.9, 99999,https://smartstore.naver.com/koreaeundanhc/products/5184170043,202604
20260426,9327855716,37,그레인온,그레인온 골드카무트효소G,75000,4.8, 26123,https://smartstore.naver.com/grainon/products/9327855716,202604
20260426,4762660973,38,피에이치365,피에이치365 아기유산균 프로바이오틱스 베이비 돌 유아 아이,45000,4.9, 99999,https://smartstore.naver.com/ph365korea/products/4762660973,202604
20260426,2525914023,39,GNM 자연의품격,GNM자연의품격 국산 유기농 양배추즙 100포 / 양배추브로콜리즙,45900,4.9, 50296,https://smartstore.naver.com/gnm/products/2525914023,202604
20260426,8238403743,40,비타헬스,종근당 비타민d 2000iu 임산부 성인 비타민d3 3개월분,15000,4.9, 13637,https://smartstore.naver.com/siruchoice/products/8238403743,202604
20260426,9953260627,41,뉴트리코어,[5개월] 뉴트리코어 WCS 포스파티딜세린 PS 순도 85% 피에스,525000,4.8, 19475,https://smartstore.naver.com/nutricore/products/9953260627,202604
20260426,9243303137,42,티에스shop,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 112정 비타민B12 대용량,36300,4.8, 10129,https://smartstore.naver.com/tsshop1/products/9243303137,202604
20260426,12968163569,43,몸에날씬,퀘르포민정 염증지방배출제,300000,4.6, 363,https://smartstore.naver.com/bodynalthin/products/12968163569,202604
20260426,11038594172,44,고려은단몰,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 2개",37900,4.9, 28955,https://smartstore.naver.com/koreaeundanhc/products/11038594172,202604
20260426,11325420743,45,대상웰라이프 본사쇼핑몰,뉴케어 구수한맛 클래식 1BOX + 영양간식,60000,4.9, 22911,https://smartstore.naver.com/dswellife/products/11325420743,202604
20260426,12275880717,46,헬스네이처스토어,Granny Salad 그래니 샐러드,42900,4.7, 2544,https://smartstore.naver.com/healthnaturestore/products/12275880717,202604
20260426,9718326638,47,대상웰라이프 본사쇼핑몰,뉴케어 미니 구수한맛 균형영양식 환자영양식 150 mL 32팩,64000,4.9, 24901,https://smartstore.naver.com/dswellife/products/9718326638,202604
20260426,11122300857,48,블루존 스토어,엔자이메디카 흡수율 9.6배 향상 파이토좀 베르베린 파이토솜 60캡슐 3병,129800,4.8, 3667,https://smartstore.naver.com/bluezon/products/11122300857,202604
20260426,12236379753,49,종근당건강,[+멤버십 10%적립] 종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU,114800,4.9, 5411,https://smartstore.naver.com/healthbell/products/12236379753,202604
20260426,12012049263,50,대웅제약 공식건강몰,에너씨슬 집중샷 오렌지맛 30개입 (10개입x3박스) 식물성카페인 아르기닌 스터디젤리,195000,4.9, 1870,https://smartstore.naver.com/malldaewoong/products/12012049263,202604
20260426,8473114714,51,유한양행 본사직영몰,유한양행 엘레나 질유산균 임산부 수유부 프로바이오틱스,115000,4.9, 99999,https://smartstore.naver.com/yuhanotc/products/8473114714,202604
20260426,11848200059,52,닥터가,비타도스C 3000 순수 비타민C 고함량 비타민씨 고용량 분말 가루 스틱,180000,4.9, 34075,https://smartstore.naver.com/doctorga/products/11848200059,202604
20260426,12337936724,53,고려은단몰,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",37800,4.9, 12425,https://smartstore.naver.com/koreaeundanhc/products/12337936724,202604
20260426,11146379810,54,락티브,[6개월분] 락티브 식물성 멜라토닌 2mg 함유 멜라드림,90000,4.7, 39215,https://smartstore.naver.com/lactiv/products/11146379810,202604
20260426,4506725608,55,샵인터내셔널,킹 프리미엄 프로바이오틱스 모유 생 유산균 500mg x 60캡슐 2개월분,37000,4.8, 99999,https://smartstore.naver.com/shoplmall/products/4506725608,202604
20260426,11441280250,56,신신제약 신신HL몰,[신신제약] 미야리산U 낙산균 프로바이오틱스,60000,4.8, 25312,https://smartstore.naver.com/sinsinhl/products/11441280250,202604
20260426,11382081892,57,더 파인 프리미엄,[본사직영몰] 신애라 PICK 더파인프리미엄 90캡슐 100% 솔잎증류농축액 혈당케어관리,308000,4.7, 901,https://smartstore.naver.com/thepinehealth/products/11382081892,202604
20260426,12465198097,58,Soltice,솔티스 혈당S2 콜레스테롤 혈관 클리어 세트 혈행 식후 혈당 개선,36900,4.6, 1503,https://smartstore.naver.com/ssgbio/products/12465198097,202604
20260426,10829472054,59,Soltice,[슈퍼적립] 솔티스 눈 프로텍션 프로S3 3박스 눈 건강,59700,4.7, 8046,https://smartstore.naver.com/ssgbio/products/10829472054,202604
20260426,9585651284,60,비토노헬스케어,비토노 이왕재박사 메가 비타민C 2000mg 고함량 영국산 분말 비타민씨,99800,4.9, 32118,https://smartstore.naver.com/banobagi_main/products/9585651284,202604
20260426,12705107393,61,고려은단몰,"고려은단 멀티비타민 올인원 60정 (4종 택1), 1개",22900,4.9, 8028,https://smartstore.naver.com/koreaeundanhc/products/12705107393,202604
20260426,7285790085,62,뉴트리 모어,[3+1] 뉴트리모어 프리미엄 액상 리포퍼 철분제 임산부 수유부 산후영양제 24mg,156000,4.9, 32305,https://smartstore.naver.com/nutrimoremall/products/7285790085,202604
20260426,10102054620,63,센트룸 공식스토어,센트룸 우먼 더블업,87000,4.9, 23835,https://smartstore.naver.com/centrumofficial/products/10102054620,202604
20260426,741820195,64,The Real,더리얼 캐나다 알티지 rTG 오메가3 맥스 1400 초임계 2개월 EPA DHA,49900,4.8, 99999,https://smartstore.naver.com/healthyday/products/741820195,202604
20260426,8566190007,65,자재스토어,[1+1]종근당 아임비타 이뮨플러스 2박스 샷 올인원영양제 마시는 액상 비타민,24400,4.9, 4692,https://smartstore.naver.com/acne110/products/8566190007,202604
20260426,13025500740,66,웰니스픽,티제로 피부면역 부스터,60000,4.6, 333,https://smartstore.naver.com/wellness-pick/products/13025500740,202604
20260426,11311792713,67,위바이옴,서울대 위바이옴 두뇌엔 닥터PS 맥스 순도80% 포스파티딜세린 분말,396000,4.8, 6536,https://smartstore.naver.com/webiom/products/11311792713,202604
20260426,9579439356,68,순수를더하다,(최신제조) 독일PM쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,121700,4.9, 3797,https://smartstore.naver.com/puremore/products/9579439356,202604
20260426,11574019686,69,우북이,종근당 락토핏 생유산균 골드 150포 5개월분 리뉴얼 50포 x 3통,38170,4.9, 2775,https://smartstore.naver.com/just_follow/products/11574019686,202604
20260426,12017475977,70,리:바디랩,"[공식판매처] 헤이데일리 NMN-C 10포, 5개",170000,4.7, 2523,https://smartstore.naver.com/rebodylab/products/12017475977,202604
20260426,12913969396,71,닥터린 공식스토어,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,113000,4.8, 3276,https://smartstore.naver.com/dr_lean/products/12913969396,202604
20260426,10718647050,72,락티브,[4개월분] 락티브 미오이노시톨 앤 콜린 엽산 비타민c 비타민d,196000,4.9, 30238,https://smartstore.naver.com/lactiv/products/10718647050,202604
20260426,2125129329,73,코스트앤몰,센트룸 포 맨 더블업 멀티 비타민 미네랄 112정 남성/코스트코,41000,4.8, 17360,https://smartstore.naver.com/costnmall/products/2125129329,202604
20260426,8913601667,74,팡쇼핑,BNR17유산균 프로 다이어트 모유유래 김희선 비에날씬 프로 유산균,198000,4.8, 5648,https://smartstore.naver.com/pangpanghs/products/8913601667,202604
20260426,13068265560,75,대상웰라이프 본사쇼핑몰,뉴케어 균형영양식 구수한맛 200ml 외 5종 (10팩+10팩),50000,4.9, 1808,https://smartstore.naver.com/dswellife/products/13068265560,202604
20260426,11097440087,76,티에스shop,종근당 아임비타 멀티비타민 이뮨플러스 14병 샷 마시는 액상 비타민 올인원영양제,21500,4.9, 5866,https://smartstore.naver.com/tsshop1/products/11097440087,202604
20260426,11243018665,77,고려은단몰,"고려은단 퓨어 밀크씨슬 180정, 1개 (6개월분)",32000,4.9, 39914,https://smartstore.naver.com/koreaeundanhc/products/11243018665,202604
20260426,6794659034,78,포베라 Povera,포베라 아기유산균 베이비 유아 돌아기 유산균 비타민D 함유,54000,4.9, 27534,https://smartstore.naver.com/poveramall/products/6794659034,202604
20260426,6732450907,79,비타헬스,종근당 칼마디 칼슘 마그네슘 비타민d 아연 영양제 임산부 3개월분,20000,4.9, 3482,https://smartstore.naver.com/siruchoice/products/6732450907,202604
20260426,6333517167,80,쏘팔코사놀,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,180000,4.8, 13003,https://smartstore.naver.com/sawpalcosanol/products/6333517167,202604
20260426,11335082320,81,비타헬스,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제 2개월분,35000,4.8, 1287,https://smartstore.naver.com/siruchoice/products/11335082320,202604
20260426,12683992303,82,패턴 스토어,쏜리서치 베이직 뉴트리언트 투퍼데이,94810,4.9, 3216,https://smartstore.naver.com/patternkorea/products/12683992303,202604
20260426,5123309105,83,뉴트리디데이,뉴트리디데이 rTG 알티지 오메가3 골드,100000,4.9, 8155,https://smartstore.naver.com/nutridday/products/5123309105,202604
20260426,7612468361,84,힘가네,힘가네 배 도라지청 약도라지청 도라지 진액 국산 650g,100000,4.8, 39357,https://smartstore.naver.com/honey-spoon/products/7612468361,202604
20260426,5410453538,85,고려은단몰,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",35900,4.9, 65428,https://smartstore.naver.com/koreaeundanhc/products/5410453538,202604
20260426,10476190810,86,셀로닉스,셀티아이 골드 프로바이오틱스 성인 장 건강 맞춤 유산균,100000,4.9, 11477,https://smartstore.naver.com/cellonix_official/products/10476190810,202604
20260426,10639139232,87,함량의꿈,식물성 멜라토닌 5mg 미국 메라토닌 L 트립토판 룰라바이,33600,4.8, 31338,https://smartstore.naver.com/contentking/products/10639139232,202604
20260426,11810132964,88,드시모네 스토어,드시모네 캡슐 플러스 (120캡슐) x 2박스 (총 240캡슐) (+슈퍼적립),376000,4.9, 7378,https://smartstore.naver.com/desimonestore/products/11810132964,202604
20260426,10407296869,89,종근당건강,[+멤버십 10%적립] 종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,75000,4.9, 6904,https://smartstore.naver.com/healthbell/products/10407296869,202604
20260426,8302727992,90,종근당건강,종근당건강 프로메가 오메가3 트리플,56900,4.9, 29066,https://smartstore.naver.com/healthbell/products/8302727992,202604
20260426,4871314752,91,비에날몰,BNR17 비에날씬 다이어트 유산균 모유유래 체지방감소 6개월 캡슐,594000,4.9, 9654,https://smartstore.naver.com/bnrmall/products/4871314752,202604
20260426,13244275514,92,Foodology,[N단독] 푸드올로지 지중해 마인드풀 올리브오일 유기농 냉압착 엑스트라버진 캡슐 5개월분 5박스+센텔라젤리 7포,230000,4.9, 182,https://smartstore.naver.com/foodology/products/13244275514,202604
20260426,11946510653,93,HERACLES,헤라클레스 엑스퍼트 알래스카 알티지 오메가3,139200,4.9, 6713,https://smartstore.naver.com/_heracles/products/11946510653,202604
20260426,9773553247,94,다모아백화점,순담록 녹용 진액 30포 직장인 노인 청소년 아이 어린이 녹용 즙,139000,4.8, 3432,https://smartstore.naver.com/edamoa/products/9773553247,202604
20260426,6120474284,95,담백하루,담백하루 초임계 알티지 오메가3 1000 360캡슐 12개월 12박스 비타민D600IU 에센스,360000,4.9, 10137,https://smartstore.naver.com/mildday/products/6120474284,202604
20260426,11293123503,96,배석철의 아미나,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,48000,4.8, 8078,https://smartstore.naver.com/cellguardian/products/11293123503,202604
20260426,9579515656,97,순수를더하다,(최신제조) 독일PM쥬스 피트라인 파워칵테일 15g 30포,81700,4.9, 4084,https://smartstore.naver.com/puremore/products/9579515656,202604
20260426,5658919689,98,데이팩 공식몰,데이팩 올인원 한포영양제 유산균 오메가3,225000,4.9, 16596,https://smartstore.naver.com/dessential/products/5658919689,202604
20260426,10243645898,99,네이처 메이드,네이처메이드 비타민C 구미,29500,4.9, 10789,https://smartstore.naver.com/naturemadestore/products/10243645898,202604
20260426,13154735118,100,하루틴 공식스토어,[손흥민 PICK] 하루틴 리포좀 비타민C,177000,4.8, 36033,https://smartstore.naver.com/haroutine/products/13154735118,202604
